count,name,radioless,weight,bpv,rf,dates,size,af,ta,ot,cs,mp,gp,gt,ma,rof_ife,breakdown,intensive_fire,bmg,cmg,aamg,sa,ammunition,smoke_depletion,smoke_discharger,transport,notes,version,piece,overrides,svg_image_transform,reverse,comments
6,M14/41 <i>MT</i>,,14,36,1.0-1.5†,42-5/43,0,3,,,4,12,,RST,T47,1,,,4†<sup>1</sup>,4,Opt 2†<sup>2</sup>,,,,,,"9†, B†<sup>1</sup>, C†<sup>2</sup>, N",1.0,m1441,nat=it|mgs=4<sup><*></sup>/4,,,
6,M15/42 <i>MT</i>,,15,39,1.1-1.4†,9/43-5/45,0,3,+F,,4,13,,RST,T47L,1,,,4†<sup>1</sup>,4,Opt 2†<sup>2</sup>,,,,,,"10†, B†<sup>1</sup>, C†<sup>2</sup>",1.0,m1542,nat=it|mgs=4<sup><*></sup>/4,,,
5,MR/35(f) <i>MT</i>,,10,27,1.2-1.4†,7-8/43,+1,4,+FSR,,2,8,L,1MT,T37*,,,,,2†<sup>1</sup>,†<sup>1</sup>,,,,,,"11†, I†<sup>1</sup>",1.0,mr35,nat=it|mgs=-/2<sup><*></sup>/[*],,,
6,SMV M40 75/18 <i>AG</i>,,14,35,1.4,1-11/42,+1,3,+F,,3,<b>11</b>,,NT,B75*,,<b>11</b>†,,,,Opt 2†<sup>1</sup>,,H7<sup>S2+</sup>†<sup>2</sup>,8,,,"12, C†<sup>1</sup>, F†, H†<sup>2</sup>, N",1.0,semm40,nat=it|ma=$$|mb=11|qual=a,,,
6,SMV M41 75/18 <i>AG</i>,,14.5,36,1.3-1.6†,1/42-5/45†,+1,3,+F,,3,12,,NT,B75*,,11,,,,Opt 2†<sup>1</sup>,,H7<sup>S2+</sup>†<sup>2</sup>,8,,,"12†, C†<sup>1</sup>, H†<sup>2</sup>, N",1.0,semm41,nat=it|qual=b,,,
4,SMV M42 75/18 <i>AG</i>,,15,37,1.1,9/43,+1,3,+F,,3,13,,NT,B75*,,11,,,,2†,,H7,8,,,"13, C†",1.0,semm4218,nat=it|qual=a,,,
2,SMV M42 75/32 <i>AG</i>,,15,41,1.5-1.6†,9/43-5/45†,+1,3,+F,,3,13,,NT,B75,,11,,,,2†<sup>1</sup>,,H7,8,,,"13†, C†<sup>1</sup>",1.0,semm4232,nat=it|qual=b,,,
2,SMV M43 105/25 <i>AG</i>,,15.5,47,1.6,9/43,+1,8/3,+SR,,4,13,,NT,"B<span style=""text-decoration:overline"">105</span>",,11,•,,,2†,,H7,8,,,"14, C†",1.0,semm43,nat=it,,,
4,SMV L40 47/32 <i>TD</i>,,6.5,29,1.2-1.6†,7/42-5/45†,+2,3/1,,•†,3,14,L,NT,B47,2,,,,,,,,,,,"15†, N<sup>T</sup>, R",1.0,seml40,nat=it,,,
4,SMV M41M 90/53 <i>TD</i>,,16,32,1.3-1.6†,7-8/43†,+1,3/3/★,+F,•†,5,<b>10</b>,,NT,B90L†<sup>1</sup>,1,<i>9</i>†,,,,,,HE7,,,,"16†, D†<sup>1</sup>",1.0,semm41m,nat=it,,,
2,AS 42 <i>SC</i>†,,4.5,27,1.4-1.5†,11/42-5/45†,+1,★,,,3,34†<sup>1</sup>,L,,AAMG,1,11,,,,4,,,,,9PP,"17†, L†<sup>1</sup>, M, N",1.0,as42,nat=it|pp=$$@above_mgs|mp=[*]$$|qual=a,,,
2,AS 42 aa <i>SC</i>†,,4.5,35,1.5-1.6†,11/42-5/45†,+1,★,,,4,34†<sup>2</sup>,L,T,T20L†<sup>1</sup>,3 (4),,,,,4,,,,,,"17†, G†<sup>1</sup>, L†<sup>2</sup>, M, N, AA†<sup>1</sup>",1.0,as42aa,nat=it|mp=[*]$$|qual=b,,,
2,AS 42 cc <i>SC</i>†,,4.5,30,1.5-1.6†,11/42-5/45†,+1,★,,,4,34†<sup>2</sup>,L,T,"T<span style=""text-decoration:underline"">20</span>L†<sup>1</sup>",2,,,,,4,,,,,5PP,"17†, G†<sup>1</sup>, J†<sup>1</sup>, L†<sup>2</sup>, M, N",1.0,as42cc,nat=it|range=[12]TH@sz-1.0|pp=$$@above_mgs|mp=[*]$$|qual=c,,,
2,Lince <i>SC</i>,,3,28,1.6,44-5/45,+2,4/1,-F,,2,35,L,,BMG,1,,,2,,,,,,,,"18, E",1.0,lince,nat=it|mt=AC,,,
4,Lancia 1ZM <i>AC</i>,•,4,26,1.4-1.5†,17-6/41†,0,0,,,6,19<sup>t</sup>†<sup>1</sup>,H,ST,CMG†<sup>2</sup>,1,<b>11</b>†<sup>3</sup>,,-<sup>R4</sup>†<sup>3</sup>,8,,†,,,,,"19†, A†<sup>2</sup>, F†<sup>3</sup>, M†<sup>1</sup>",1.0,lancia,nat=it|mgs=-<sup>R4</sup>/8,,,
2,Fiat 611A <i>AC</i>,•,7,25,1.5-1.6†,35-6/41†,-1,0,+F,,5,12<sup>t</sup>†<sup>1</sup>,H,ST,CMG†<sup>2</sup>,1,<b>11</b>†<sup>3</sup>,,-<sup>R4</sup>†<sup>3</sup>,8<sup>R2</sup>,,,,,,,"20†, A†<sup>2</sup>, F†<sup>3</sup>, M†<sup>1</sup>",1.0,fiat611a,nat=it|mp=[*]$$|mgs=-<sup>R4</sup>/8<sup>R2</sup>|qual=a,,,
2,Fiat 611B <i>AC</i>,•,7,24,1.5-1.6†,35-6/41†,-1,0,+F,,5,12<sup>t</sup>†<sup>1</sup>,H,ST,T37,2,<b>11</b>†<sup>2</sup>,,-<sup>R4</sup>†<sup>2</sup>,-<sup>R2</sup>,,,HE7,,,,"20†, F†<sup>2</sup>, M†<sup>1</sup>",1.0,fiat611b,nat=it|mp=[*]$$|mgs=-<sup>R4</sup>/-<sup>R2</sup>|qual=b,,,
4,AB 40 <i>AC</i>,,7,27,1.6,41,0,1,,,4,29,,1MT,CMG†,1,11,,-<sup>R2</sup>†<sup>1</sup>,4,†<sup>1</sup>,,,,,,"21, A†, I†<sup>1</sup>, N",1.0,ab40,nat=it|mgs=-<sup>R2<*></sup>/4/[*]|qual=a,,,
6,AB 41 <i>AC</i>,,7.5,29,1.3-1.5†,8/41-5/45†,0,1,+F,,4,30,,1MT,T20L,1 (4),11,,-<sup>R2</sup>,2,,,,,,,"21†, N, R",1.0,ab41,nat=it|qual=b,,,
2,Autoprot S37 <i>APC</i>,,5.5,25,1.4-1.6†,10/42-5/45†,1,1,,•,4,21†,L,,AAMG,1,,,,,2,,,,,11PP,"22†, R",1.0,auts37,nat=it|mp=[*]$$,,,
4,Autocann 20/65(b) <i>AAtr</i>,,3,29,1.6†,11/41-5/45,+1,★,,,4,23<sup>t</sup>,,T,T20L†<sup>1</sup>,3 (4),,,,,†,,,,,,"23†, G†<sup>1</sup>, N, R, AA†",1.0,aut2065,nat=it|mgs=|qual=a,,,
4,Autocann 65/17(b) <i>SPAtr</i>,,3,30,1.5-1.6†,11/41-5/43,1,★,,,4,23<sup>t</sup>,,T,T65*†<sup>1</sup>,1,11,,,,Opt 2†,,H7<sup>S2+</sup>†<sup>2</sup>,,,,"23†, G†<sup>1</sup>, H†<sup>2</sup>, N",1.0,aut6517,nat=it|qual=b,,,
4,Autocann 75/27 <i>AAtr</i>,,7,27,1.5-1.6†,28-11/41,0,★,,,4,12<sup>t</sup>,H,T,T75*†,,11,,,,†<sup>1</sup>,,AP7,,,,"24, D†, N, AA†<sup>1</sup>",1.0,aut7527,nat=it|mgs=|qual=a,,,
4,Autocann 90/53 <i>AAtr</i>,,12,53,1.4-1.6†,5/42-8/43†,-1,★,,,4,15<sup>t</sup>,,T,T90L†,2,,,,,†<sup>1</sup>,,,,,,"24, D†, N, AA†<sup>1</sup>",1.0,aut9053,nat=it|mgs=|qual=b,,,
4,TL 37 <i>tr</i>,,3.5,11,1.2-1.6†,38-5/45†,+1,★,,,<i>5</i>,16†<sup>1</sup>,L,,,,,,,,,,,,,9PP/T6,"25†, L†<sup>1</sup>, M, N, R",1.0,tl37,nat=it|mt=AC|mp=[*]$$|qual=a,,,
4,TM 40 <i>tr</i>,,7.5,12,1.3-1.6†,40-5/45†,0,★,,,<i>5</i>,18†<sup>1</sup>,L,,,,,,,,,,,,,9PP/T4,"25†, L†<sup>1</sup>, M, N, R",1.0,tm40,nat=it|mt=AC|mp=[*]$$|qual=b,,,
4,TP 32 <i>tr</i>,,8.5,11,1.4-1.6†,33-11/43†,0,★,,,<i>5</i>,12†<sup>1</sup>,L,,,,,,,,,,,,,9PP/T-4,"25†, L†<sup>1</sup>, M, N, R",1.0,tp32,nat=it|mt=AC|mp=[*]$$|qual=c,,,
4,Autocaretta <i>tr</i>,,2.5,10,1.1-1.2†,8/41-5/45†,+1,★,,,<i>5</i>†<sup>1</sup>,16<sup>t</sup>,,,AAMG,1,11,,,,Opt 4†,,,,,9PP/T10,"26†, K†<sup>1</sup>, N, R",1.0,autocarr,nat=it|ma=|mgs=,,,
4,Fiat 508 MC <i>tr</i>,,1,10,1.3,39-5/45†,+2,★,,,<i>2</i>†<sup>1</sup>,31<sup>t</sup>,†,,AAMG†<sup>2</sup>,2,11,,,,Opt 6†,,,,,9PP†,"27†, A†<sup>2</sup>, K†<sup>1</sup>, N, R",1.0,fiat508,nat=it|ma=,,,
6,Autocarro L <i>tr</i>,,4.5,12,1.3-1.6†,30-5/45†,0,★,,,<i>6</i>,20<sup>t</sup>,,,,,,,,,,,,,,21PP,"28†, N, R",1.0,autleg,nat=it|qual=a,,,
6,Autocarro M <i>tr</i>,,7.5,14,1.3-1.6†,30-5/45†,0,★,,,<i>7</i>,18<sup>t</sup>,,,,,,,,,,,,,,29PP,"28†, N, R",1.0,autmed,nat=it|qual=b,,,
6,Autocarro P <i>tr</i>,,11,15,1.3-1.6†,33-5/45†,-1,★,,,<i>7</i>,15<sup>t</sup>,H,,,,,,,,,,,,,36PP,"28†, N, R",1.0,autpes,nat=it|qual=c,,,
0,L3 Lf <i>Ttv</i> w/out Trailer,•,5,48,1.2-1.6†,36-41†,+2,1/0,,,2,12,L,,<b>BF32</b>,,<b>B/X11</b>†,,2†<sup>1</sup>,,,,,,,,"5v†, E†<sup>1</sup>, N",1.0,l3lf2,nat=it|ma=[*]BMG|mb=11|rof=1|mgs=2[*]/-,,,
0,M13/40 <i>MT</i> w/ Opt AAMG,•†,14,34,1.0-1.6†,12/40-5/45†,0,3,,,4,<b>11</b>,,RST,T47,1,,,4†<sup>1</sup>,4,Opt 2†<sup>2</sup>,,,,,,"8v†, B†<sup>1</sup>, C†<sup>2</sup>, N",1.0,m13402,nat=it|mgs=4<sup><*></sup>/4/2,,,
0,M14/41 <i>MT</i> w/ Opt AAMG,,14,36,1.0-1.5†,42-5/43,0,3,,,4,12,,RST,T47,1,,,4†<sup>1</sup>,4,Opt 2†<sup>2</sup>,,,,,,"9v†, B†<sup>1</sup>, C†<sup>2</sup>, N",1.0,m14412,nat=it|mgs=4<sup><*></sup>/4/2,,,
0,M15/42 <i>MT</i> w/ Opt AAMG,,15,39,1.1-1.4†,9/43-5/45,0,3,+F,,4,13,,RST,T47L,1,,,4†<sup>1</sup>,4,Opt 2†<sup>2</sup>,,,,,,"10v†, B†<sup>1</sup>, C†<sup>2</sup>",1.0,m15422,nat=it|mgs=4<sup><*></sup>/4/2,,,
0,SMV M40 75/18 <i>AG</i> w/ Opt AAMG,,14,35,1.4,1-11/42,+1,3,+F,,3,<b>11</b>,,NT,B75*,,<b>11</b>†,,,,Opt 2†<sup>1</sup>,,H7<sup>S2+</sup>†<sup>2</sup>,8,,,"12va, C†<sup>1</sup>, F†, H†<sup>2</sup>, N",1.0,semm402,nat=it|ma=$$|mb=<b>11</b>|mgs=-/-/2[*],,,
0,SMV M41 75/18 <i>AG</i> w/ Opt AAMG,,14.5,36,1.3-1.6†,1/42-5/45†,+1,3,+F,,3,12,,NT,B75*,,11,,,,Opt 2†<sup>1</sup>,,H7<sup>S2+</sup>†<sup>2</sup>,8,,,"12vb†, C†<sup>1</sup>, H†<sup>2</sup>, N",1.0,semm412,nat=it|mgs=-/-/2[*],,,
0,SMV L40 47/32 <i>TD</i> w/ no MA & AAMG,,6.5,29,1.2-1.6†,7/42-5/45†,+2,3/1,,•†,3,14,L,NT,B47,2,,,,,,,,,,,"15v†, N<sup>T</sup>, R",1.0,seml402,nat=it|ma=AAMG|mb=11|rof=1|mgs=-/-/2[*],,,
0,Autocann 65/17(b) <i>SPAtr</i> w/ Opt AAMG,,3,30,1.5-1.6†,11/41-5/43,1,★,,,4,23<sup>t</sup>,,T,T65*†<sup>1</sup>,1,11,,,,Opt 2†,,H7<sup>S2+</sup>†<sup>2</sup>,,,,"23v†, G†<sup>1</sup>, H†<sup>2</sup>, N",1.0,aut65172,nat=it|mgs=-/-/2[*],,,
0,Autocaretta <i>tr</i> w/ Opt AAMG,,2.5,10,1.1-1.2†,8/41-5/45†,+1,★,,,<i>5</i>†<sup>1</sup>,16<sup>t</sup>,,,AAMG,1,11,,,,Opt 4†,,,,,9PP/T10,"26v†, K†<sup>1</sup>, N, R",1.0,autocarr2,nat=it|mgs=-/-/4,,,
0,Fiat 508 MC <i>tr</i> w/ Opt AAMG,,1,10,1.3,39-5/45†,+2,★,,,<i>2</i>†<sup>1</sup>,31<sup>t</sup>,†,,AAMG†<sup>2</sup>,2,11,,,,Opt 6†,,,,,9PP†,"27v†, A†<sup>2</sup>, K†<sup>1</sup>, N, R",1.0,fiat508f,nat=it|pp=|mgs=-/-/6,,,
0,Generic Armored Car <i>AC</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g1,1.0,ITAC,nat=it,,,
0,Generic Halftrack <i>ht</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g2,1.0,ITHT,ignore,,,
0,Generic Medium Tank <i>MT</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g3,1.0,ITMT,nat=it,,,
0,Generic Self-propelled Gun <i>AG</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g4,1.0,ITSP,ignore,,,
0,Generic Tank Destroyer <i>TD</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g5,1.0,ITTD,ignore,,,
0,Generic Truck <i>tr</i>,,,,,,,,,,,,,,,,,,,,,,,,,,g6,1.0,ITtr,nat=it,,,
